source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
scifact,scifact,test,Hybrid original,hybrid_keep,770,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,1.0,1.0,1.0,0.03,2,26,1.47,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,15476777 | 2492146 | 7165938 | 10958594 | 13256155,15476777,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,770,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,1.0,1.0,1.0,0.03,2,19,1.47,metastatic colorectal cancer treated single agent fluoropyrimidines resulted reduced efficacy lower quality life compared oxaliplatin based chemotherapy elderly patients,15476777 | 2492146 | 7165938 | 32421068 | 195680777,15476777,
scifact,scifact,test,Target train-best action,hybrid_keyword,770,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,1.0,1.0,1.0,0.03,2,19,1.47,metastatic colorectal cancer treated single agent fluoropyrimidines resulted reduced efficacy lower quality life compared oxaliplatin based chemotherapy elderly patients,15476777 | 2492146 | 7165938 | 32421068 | 195680777,15476777,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,770,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,1.0,1.0,1.0,0.0,1,26,1.5,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,15476777 | 7165938 | 2492146 | 13256155 | 24873253,15476777,
scifact,scifact,test,Transferred source policy,hybrid_keyword,770,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,1.0,1.0,1.0,0.03,2,19,1.47,metastatic colorectal cancer treated single agent fluoropyrimidines resulted reduced efficacy lower quality life compared oxaliplatin based chemotherapy elderly patients,15476777 | 2492146 | 7165938 | 32421068 | 195680777,15476777,1.5508257745729082
scifact,scifact,test,Oracle retrieval action,bm25_keep,770,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,1.0,1.0,1.0,0.0,1,26,1.5,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in reduced efficacy and lower quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,15476777 | 7165938 | 2492146 | 13256155 | 24873253,15476777,
scifact,scifact,test,Vanilla BM25,bm25_keep,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.0,1,14,0.0,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",37768883 | 29214508 | 36233757 | 38805486 | 18467982,4387784,
scifact,scifact,test,BM25 keyword,bm25_keyword,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.0,1,12,0.0,ureabiefgh gene cluster encodes urease maturation proteins ured ureh uree uref ureg,37768883 | 29214508 | 36233757 | 38805486 | 18467982,4387784,
scifact,scifact,test,Dense original,dense_keep,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.0,1,14,0.0,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",37768883 | 36233757 | 29214508 | 40558887 | 44947611,4387784,
scifact,scifact,test,Dense keyword,dense_keyword,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.0,1,12,0.0,ureabiefgh gene cluster encodes urease maturation proteins ured ureh uree uref ureg,37768883 | 29214508 | 36233757 | 40558887 | 26008063,4387784,
scifact,scifact,test,Hybrid original,hybrid_keep,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.03,2,14,-0.03,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",37768883 | 29214508 | 36233757 | 38805486 | 40558887,4387784,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.03,2,12,-0.03,ureabiefgh gene cluster encodes urease maturation proteins ured ureh uree uref ureg,37768883 | 29214508 | 36233757 | 38805486 | 40558887,4387784,
scifact,scifact,test,Target train-best action,hybrid_keyword,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.03,2,12,-0.03,ureabiefgh gene cluster encodes urease maturation proteins ured ureh uree uref ureg,37768883 | 29214508 | 36233757 | 38805486 | 40558887,4387784,
scifact,scifact,test,Heuristic retrieval router,bm25_keyword,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.0,1,12,0.0,ureabiefgh gene cluster encodes urease maturation proteins ured ureh uree uref ureg,37768883 | 29214508 | 36233757 | 38805486 | 18467982,4387784,
scifact,scifact,test,Transferred source policy,dense_keep,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.0,1,14,0.0,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",37768883 | 36233757 | 29214508 | 40558887 | 44947611,4387784,0.7968849108684051
scifact,scifact,test,Oracle retrieval action,bm25_keep,1280,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",0.0,0.0,0.0,0.0,1,14,0.0,"The ureABIEFGH gene cluster encodes urease maturation proteins : UreD/UreH, UreE, UreF, and UreG.",37768883 | 29214508 | 36233757 | 38805486 | 18467982,4387784,
scifact,scifact,test,Vanilla BM25,bm25_keep,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.0,1,7,1.5,N348I mutations cause resistance to zidovudine (AZT).,15319019 | 2319305 | 39443128 | 6426919 | 10326242,15319019,
scifact,scifact,test,BM25 keyword,bm25_keyword,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.0,1,6,1.5,n348i mutations cause resistance zidovudine azt,15319019 | 2319305 | 39443128 | 6426919 | 10326242,15319019,
scifact,scifact,test,Dense original,dense_keep,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.0,1,7,1.5,N348I mutations cause resistance to zidovudine (AZT).,15319019 | 2319305 | 6426919 | 6421792 | 25014337,15319019,
scifact,scifact,test,Dense keyword,dense_keyword,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.0,1,6,1.5,n348i mutations cause resistance zidovudine azt,15319019 | 2319305 | 6426919 | 25014337 | 6421792,15319019,
scifact,scifact,test,Hybrid original,hybrid_keep,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.03,2,7,1.47,N348I mutations cause resistance to zidovudine (AZT).,15319019 | 2319305 | 6426919 | 39443128 | 6421792,15319019,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.03,2,6,1.47,n348i mutations cause resistance zidovudine azt,15319019 | 2319305 | 6426919 | 39443128 | 25014337,15319019,
scifact,scifact,test,Target train-best action,hybrid_keyword,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.03,2,6,1.47,n348i mutations cause resistance zidovudine azt,15319019 | 2319305 | 6426919 | 39443128 | 25014337,15319019,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.0,1,7,1.5,N348I mutations cause resistance to zidovudine (AZT).,15319019 | 2319305 | 39443128 | 6426919 | 10326242,15319019,
scifact,scifact,test,Transferred source policy,bm25_keyword,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.0,1,6,1.5,n348i mutations cause resistance zidovudine azt,15319019 | 2319305 | 39443128 | 6426919 | 10326242,15319019,1.3238144609978535
scifact,scifact,test,Oracle retrieval action,bm25_keep,823,N348I mutations cause resistance to zidovudine (AZT).,1.0,1.0,1.0,0.0,1,7,1.5,N348I mutations cause resistance to zidovudine (AZT).,15319019 | 2319305 | 39443128 | 6426919 | 10326242,15319019,
scifact,scifact,test,Vanilla BM25,bm25_keep,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.25,0.43067655807339306,0.0,1,26,1.125,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,16120395 | 15551129 | 6828370 | 3553087 | 7970974,3553087,
scifact,scifact,test,BM25 keyword,bm25_keyword,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.3333333333333333,0.5,0.0,1,21,1.1666666666666667,cytosolic proteins bind iron responsive elements mrnas coding dmt1 cytosolic proteins bind iron responsive elements mrnas coding proteins involved iron uptake,16120395 | 15551129 | 3553087 | 6828370 | 4421742,3553087,
scifact,scifact,test,Dense original,dense_keep,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.25,0.43067655807339306,0.0,1,26,1.125,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,16120395 | 4421742 | 39929509 | 3553087 | 25254425,3553087,
scifact,scifact,test,Dense keyword,dense_keyword,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.3333333333333333,0.5,0.0,1,21,1.1666666666666667,cytosolic proteins bind iron responsive elements mrnas coding dmt1 cytosolic proteins bind iron responsive elements mrnas coding proteins involved iron uptake,16120395 | 4421742 | 3553087 | 39929509 | 15551129,3553087,
scifact,scifact,test,Hybrid original,hybrid_keep,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.3333333333333333,0.5,0.03,2,26,1.1366666666666667,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,16120395 | 15551129 | 3553087 | 4421742 | 39929509,3553087,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.25,0.43067655807339306,0.03,2,21,1.095,cytosolic proteins bind iron responsive elements mrnas coding dmt1 cytosolic proteins bind iron responsive elements mrnas coding proteins involved iron uptake,16120395 | 15551129 | 4421742 | 3553087 | 39929509,3553087,
scifact,scifact,test,Target train-best action,hybrid_keyword,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.25,0.43067655807339306,0.03,2,21,1.095,cytosolic proteins bind iron responsive elements mrnas coding dmt1 cytosolic proteins bind iron responsive elements mrnas coding proteins involved iron uptake,16120395 | 15551129 | 4421742 | 3553087 | 39929509,3553087,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.25,0.43067655807339306,0.0,1,26,1.125,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,16120395 | 15551129 | 6828370 | 3553087 | 7970974,3553087,
scifact,scifact,test,Transferred source policy,dense_keep,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.25,0.43067655807339306,0.0,1,26,1.125,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,16120395 | 4421742 | 39929509 | 3553087 | 25254425,3553087,1.1593772738073966
scifact,scifact,test,Oracle retrieval action,bm25_keyword,300,Cytosolic proteins bind to iron-responsive elements on mRNAs coding for DMT1. Cytosolic proteins bind to iron-responsive elements on mRNAs coding for proteins involved in iron uptake.,1.0,0.3333333333333333,0.5,0.0,1,21,1.1666666666666667,cytosolic proteins bind iron responsive elements mrnas coding dmt1 cytosolic proteins bind iron responsive elements mrnas coding proteins involved iron uptake,16120395 | 15551129 | 3553087 | 6828370 | 4421742,3553087,
scifact,scifact,test,Vanilla BM25,bm25_keep,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.0,1,5,1.5,Mitochondria are uninvolved in apoptosis.,8551160 | 23403754 | 23509113 | 8425533 | 1991105,8551160,
scifact,scifact,test,BM25 keyword,bm25_keyword,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.0,1,3,1.5,mitochondria uninvolved apoptosis,8551160 | 23403754 | 9588931 | 7465900 | 25439264,8551160,
scifact,scifact,test,Dense original,dense_keep,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.0,1,5,1.5,Mitochondria are uninvolved in apoptosis.,8551160 | 23403754 | 39381118 | 28249680 | 8425533,8551160,
scifact,scifact,test,Dense keyword,dense_keyword,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.0,1,3,1.5,mitochondria uninvolved apoptosis,8551160 | 23403754 | 39381118 | 28249680 | 34439544,8551160,
scifact,scifact,test,Hybrid original,hybrid_keep,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.03,2,5,1.47,Mitochondria are uninvolved in apoptosis.,8551160 | 23403754 | 8425533 | 23509113 | 39381118,8551160,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.03,2,3,1.47,mitochondria uninvolved apoptosis,8551160 | 23403754 | 39381118 | 9588931 | 28249680,8551160,
scifact,scifact,test,Target train-best action,hybrid_keyword,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.03,2,3,1.47,mitochondria uninvolved apoptosis,8551160 | 23403754 | 39381118 | 9588931 | 28249680,8551160,
scifact,scifact,test,Heuristic retrieval router,dense_keep,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.0,1,5,1.5,Mitochondria are uninvolved in apoptosis.,8551160 | 23403754 | 39381118 | 28249680 | 8425533,8551160,
scifact,scifact,test,Transferred source policy,hybrid_keep,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.03,2,5,1.47,Mitochondria are uninvolved in apoptosis.,8551160 | 23403754 | 8425533 | 23509113 | 39381118,8551160,0.7506200755537635
scifact,scifact,test,Oracle retrieval action,bm25_keep,793,Mitochondria are uninvolved in apoptosis.,1.0,1.0,1.0,0.0,1,5,1.5,Mitochondria are uninvolved in apoptosis.,8551160 | 23403754 | 23509113 | 8425533 | 1991105,8551160,
scifact,scifact,test,Vanilla BM25,bm25_keep,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.0,1,10,1.5,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,4388470 | 28390999 | 7426741 | 12232678 | 17844478,4388470,
scifact,scifact,test,BM25 keyword,bm25_keyword,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.0,1,8,1.5,cell autonomous sex determination somatic cells occurs passeriformes,4388470 | 12232678 | 7426741 | 28390999 | 15803282,4388470,
scifact,scifact,test,Dense original,dense_keep,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.0,1,10,1.5,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,4388470 | 36708463 | 23581096 | 14225271 | 28928964,4388470,
scifact,scifact,test,Dense keyword,dense_keyword,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.0,1,8,1.5,cell autonomous sex determination somatic cells occurs passeriformes,4388470 | 36708463 | 14225271 | 23581096 | 29641682,4388470,
scifact,scifact,test,Hybrid original,hybrid_keep,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.03,2,10,1.47,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,4388470 | 28390999 | 36708463 | 23581096 | 7426741,4388470,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.03,2,8,1.47,cell autonomous sex determination somatic cells occurs passeriformes,4388470 | 12232678 | 36708463 | 14225271 | 7426741,4388470,
scifact,scifact,test,Target train-best action,hybrid_keyword,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.03,2,8,1.47,cell autonomous sex determination somatic cells occurs passeriformes,4388470 | 12232678 | 36708463 | 14225271 | 7426741,4388470,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.0,1,10,1.5,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,4388470 | 28390999 | 7426741 | 12232678 | 17844478,4388470,
scifact,scifact,test,Transferred source policy,bm25_keep,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.0,1,10,1.5,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,4388470 | 28390999 | 7426741 | 12232678 | 17844478,4388470,1.3762647760059492
scifact,scifact,test,Oracle retrieval action,bm25_keep,236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,1.0,1.0,1.0,0.0,1,10,1.5,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,4388470 | 28390999 | 7426741 | 12232678 | 17844478,4388470,
scifact,scifact,test,Vanilla BM25,bm25_keep,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.0,1,13,1.5,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,14637235 | 8331432 | 15926408 | 18037805 | 18038955,14637235,
scifact,scifact,test,BM25 keyword,bm25_keyword,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.0,1,10,1.5,free histones degraded rad53 dependent mechanism once dna been replicated,14637235 | 8331432 | 15926408 | 12588500 | 13907427,14637235,
scifact,scifact,test,Dense original,dense_keep,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.0,1,13,1.5,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,14637235 | 12588500 | 36831892 | 406733 | 8267678,14637235,
scifact,scifact,test,Dense keyword,dense_keyword,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.0,1,10,1.5,free histones degraded rad53 dependent mechanism once dna been replicated,14637235 | 12588500 | 36831892 | 14332945 | 28271439,14637235,
scifact,scifact,test,Hybrid original,hybrid_keep,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.03,2,13,1.47,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,14637235 | 12588500 | 8331432 | 15926408 | 36831892,14637235,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.03,2,10,1.47,free histones degraded rad53 dependent mechanism once dna been replicated,14637235 | 12588500 | 8331432 | 15926408 | 36831892,14637235,
scifact,scifact,test,Target train-best action,hybrid_keyword,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.03,2,10,1.47,free histones degraded rad53 dependent mechanism once dna been replicated,14637235 | 12588500 | 8331432 | 15926408 | 36831892,14637235,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.0,1,13,1.5,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,14637235 | 8331432 | 15926408 | 18037805 | 18038955,14637235,
scifact,scifact,test,Transferred source policy,bm25_keep,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.0,1,13,1.5,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,14637235 | 8331432 | 15926408 | 18037805 | 18038955,14637235,1.5164227656806286
scifact,scifact,test,Oracle retrieval action,bm25_keep,436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,1.0,1.0,1.0,0.0,1,13,1.5,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,14637235 | 8331432 | 15926408 | 18037805 | 18038955,14637235,
scifact,scifact,test,Vanilla BM25,bm25_keep,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.0,1,9,1.5,GATA-3 is important for hematopoietic stem cell (HSC) function.,10165258 | 16728949 | 12130067 | 11289247 | 11900630,10165258,
scifact,scifact,test,BM25 keyword,bm25_keyword,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.0,1,8,1.5,gata 3 important hematopoietic stem cell hsc function,10165258 | 16728949 | 2853291 | 11289247 | 11900630,10165258,
scifact,scifact,test,Dense original,dense_keep,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.0,1,9,1.5,GATA-3 is important for hematopoietic stem cell (HSC) function.,10165258 | 9911547 | 5415832 | 29125354 | 92499,10165258,
scifact,scifact,test,Dense keyword,dense_keyword,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.0,1,8,1.5,gata 3 important hematopoietic stem cell hsc function,10165258 | 9911547 | 92499 | 5415832 | 13116880,10165258,
scifact,scifact,test,Hybrid original,hybrid_keep,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.03,2,9,1.47,GATA-3 is important for hematopoietic stem cell (HSC) function.,10165258 | 16728949 | 9911547 | 12130067 | 5415832,10165258,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.03,2,8,1.47,gata 3 important hematopoietic stem cell hsc function,10165258 | 16728949 | 9911547 | 2853291 | 92499,10165258,
scifact,scifact,test,Target train-best action,hybrid_keyword,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.03,2,8,1.47,gata 3 important hematopoietic stem cell hsc function,10165258 | 16728949 | 9911547 | 2853291 | 92499,10165258,
scifact,scifact,test,Heuristic retrieval router,bm25_keep,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.0,1,9,1.5,GATA-3 is important for hematopoietic stem cell (HSC) function.,10165258 | 16728949 | 12130067 | 11289247 | 11900630,10165258,
scifact,scifact,test,Transferred source policy,bm25_keep,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.0,1,9,1.5,GATA-3 is important for hematopoietic stem cell (HSC) function.,10165258 | 16728949 | 12130067 | 11289247 | 11900630,10165258,1.2635953915332885
scifact,scifact,test,Oracle retrieval action,bm25_keep,443,GATA-3 is important for hematopoietic stem cell (HSC) function.,1.0,1.0,1.0,0.0,1,9,1.5,GATA-3 is important for hematopoietic stem cell (HSC) function.,10165258 | 16728949 | 12130067 | 11289247 | 11900630,10165258,
scifact,scifact,test,Vanilla BM25,bm25_keep,185,Breast cancer development is determined exclusively by genetic factors.,1.0,0.5,0.6309297535714575,0.0,1,9,1.25,Breast cancer development is determined exclusively by genetic factors.,21874312 | 18340282 | 3524352 | 15512462 | 52188256,18340282,
scifact,scifact,test,BM25 keyword,bm25_keyword,185,Breast cancer development is determined exclusively by genetic factors.,1.0,0.3333333333333333,0.5,0.0,1,7,1.1666666666666667,breast cancer development determined exclusively genetic factors,21874312 | 23557241 | 18340282 | 5864770 | 15512462,18340282,
scifact,scifact,test,Dense original,dense_keep,185,Breast cancer development is determined exclusively by genetic factors.,1.0,1.0,1.0,0.0,1,9,1.5,Breast cancer development is determined exclusively by genetic factors.,18340282 | 1866911 | 20280410 | 22975806 | 17088791,18340282,
scifact,scifact,test,Dense keyword,dense_keyword,185,Breast cancer development is determined exclusively by genetic factors.,1.0,1.0,1.0,0.0,1,7,1.5,breast cancer development determined exclusively genetic factors,18340282 | 17088791 | 20280410 | 1866911 | 27123743,18340282,
scifact,scifact,test,Hybrid original,hybrid_keep,185,Breast cancer development is determined exclusively by genetic factors.,1.0,1.0,1.0,0.03,2,9,1.47,Breast cancer development is determined exclusively by genetic factors.,18340282 | 21874312 | 1866911 | 20280410 | 3524352,18340282,
scifact,scifact,test,Hybrid keyword,hybrid_keyword,185,Breast cancer development is determined exclusively by genetic factors.,1.0,1.0,1.0,0.03,2,7,1.47,breast cancer development determined exclusively genetic factors,18340282 | 21874312 | 17088791 | 23557241 | 20280410,18340282,
scifact,scifact,test,Target train-best action,hybrid_keyword,185,Breast cancer development is determined exclusively by genetic factors.,1.0,1.0,1.0,0.03,2,7,1.47,breast cancer development determined exclusively genetic factors,18340282 | 21874312 | 17088791 | 23557241 | 20280410,18340282,
scifact,scifact,test,Heuristic retrieval router,dense_keep,185,Breast cancer development is determined exclusively by genetic factors.,1.0,1.0,1.0,0.0,1,9,1.5,Breast cancer development is determined exclusively by genetic factors.,18340282 | 1866911 | 20280410 | 22975806 | 17088791,18340282,
scifact,scifact,test,Transferred source policy,dense_keep,185,Breast cancer development is determined exclusively by genetic factors.,1.0,1.0,1.0,0.0,1,9,1.5,Breast cancer development is determined exclusively by genetic factors.,18340282 | 1866911 | 20280410 | 22975806 | 17088791,18340282,0.5908874383617901
scifact,scifact,test,Oracle retrieval action,dense_keep,185,Breast cancer development is determined exclusively by genetic factors.,1.0,1.0,1.0,0.0,1,9,1.5,Breast cancer development is determined exclusively by genetic factors.,18340282 | 1866911 | 20280410 | 22975806 | 17088791,18340282,
scifact,scifact,test,Vanilla BM25,bm25_keep,440,Fz/PCP-dependent Pk localizes to the anterior membrane of notochord cells during zebrafish neuralation.,1.0,0.5,0.6309297535714575,0.0,1,13,1.25,Fz/PCP-dependent Pk localizes to the anterior membrane of notochord cells during zebrafish neuralation.,18575183 | 4423559 | 17017465 | 5395426 | 6729465,4423559,
