source_dataset,target_dataset,split,method,action,qid,question,recall_at_5,mrr,ndcg_at_5,rewrite_cost,retrieval_calls,rewrite_tokens,reward,queries,top_docs,gold_docs,policy_action_score
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,1225,The locus rs647161 is associated with colorectal carcinoma.,1.0,1.0,1.0,0.03,2,5,1.47,locus rs647161 associated colorectal carcinoma,9650982 | 2061878 | 6923961 | 21181273 | 6078882,9650982,
nfcorpus,scifact,test,Heuristic retrieval router,dense_keep,1225,The locus rs647161 is associated with colorectal carcinoma.,1.0,1.0,1.0,0.0,1,8,1.5,The locus rs647161 is associated with colorectal carcinoma.,9650982 | 6923961 | 6078882 | 3590806 | 19800147,9650982,
nfcorpus,scifact,test,Transferred source policy,dense_keep,1225,The locus rs647161 is associated with colorectal carcinoma.,1.0,1.0,1.0,0.0,1,8,1.5,The locus rs647161 is associated with colorectal carcinoma.,9650982 | 6923961 | 6078882 | 3590806 | 19800147,9650982,0.5433424965853992
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,1225,The locus rs647161 is associated with colorectal carcinoma.,1.0,1.0,1.0,0.0,1,8,1.5,The locus rs647161 is associated with colorectal carcinoma.,9650982 | 8963413 | 21181273 | 2061878 | 36399107,9650982,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.25,0.43067655807339306,0.0,1,25,1.125,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,8903143 | 5914739 | 34905328 | 33499189 | 23032247,33499189,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.2,0.38685280723454163,0.0,1,17,1.1,itam phosphorylation prevents transfer t cell receptor tcr signal echo domain cytoplasmic tail t cell receptor tcr,8903143 | 5914739 | 34905328 | 2714623 | 33499189,33499189,
nfcorpus,scifact,test,Dense original,dense_keep,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.5,0.6309297535714575,0.0,1,25,1.25,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,8903143 | 33499189 | 6961811 | 41982985 | 20220731,33499189,
nfcorpus,scifact,test,Dense keyword,dense_keyword,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.5,0.6309297535714575,0.0,1,17,1.25,itam phosphorylation prevents transfer t cell receptor tcr signal echo domain cytoplasmic tail t cell receptor tcr,8903143 | 33499189 | 6961811 | 41982985 | 2714623,33499189,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.5,0.6309297535714575,0.03,2,25,1.22,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,8903143 | 33499189 | 5914739 | 34905328 | 6961811,33499189,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.5,0.6309297535714575,0.03,2,17,1.22,itam phosphorylation prevents transfer t cell receptor tcr signal echo domain cytoplasmic tail t cell receptor tcr,8903143 | 33499189 | 5914739 | 2714623 | 34905328,33499189,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.5,0.6309297535714575,0.03,2,17,1.22,itam phosphorylation prevents transfer t cell receptor tcr signal echo domain cytoplasmic tail t cell receptor tcr,8903143 | 33499189 | 5914739 | 2714623 | 34905328,33499189,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.25,0.43067655807339306,0.0,1,25,1.125,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,8903143 | 5914739 | 34905328 | 33499189 | 23032247,33499189,
nfcorpus,scifact,test,Transferred source policy,dense_keep,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.5,0.6309297535714575,0.0,1,25,1.25,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,8903143 | 33499189 | 6961811 | 41982985 | 20220731,33499189,0.5466499824623284
nfcorpus,scifact,test,Oracle retrieval action,dense_keep,551,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,1.0,0.5,0.6309297535714575,0.0,1,25,1.25,ITAM phosphorylation prevents the transfer of the T cell receptor (TCR) signal from the echo-domain to the cytoplasmic tail of the T cell receptor (TCR).,8903143 | 33499189 | 6961811 | 41982985 | 20220731,33499189,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.0,1,7,1.5,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,12991445 | 79231308 | 1387104 | 5238341 | 15685921,12991445,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.0,1,6,1.5,hyperfibrinogenemia decreases rates femoropopliteal bypass thrombosis,12991445 | 79231308 | 1387104 | 5238341 | 23783727,12991445,
nfcorpus,scifact,test,Dense original,dense_keep,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.0,1,7,1.5,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,12991445 | 21164071 | 79447 | 34338075 | 27889071,12991445,
nfcorpus,scifact,test,Dense keyword,dense_keyword,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.0,1,6,1.5,hyperfibrinogenemia decreases rates femoropopliteal bypass thrombosis,12991445 | 21164071 | 34338075 | 79447 | 11718220,12991445,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.03,2,7,1.47,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,12991445 | 21164071 | 79231308 | 1387104 | 79447,12991445,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.03,2,6,1.47,hyperfibrinogenemia decreases rates femoropopliteal bypass thrombosis,12991445 | 21164071 | 79231308 | 1387104 | 34338075,12991445,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.03,2,6,1.47,hyperfibrinogenemia decreases rates femoropopliteal bypass thrombosis,12991445 | 21164071 | 79231308 | 1387104 | 34338075,12991445,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.0,1,7,1.5,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,12991445 | 79231308 | 1387104 | 5238341 | 15685921,12991445,
nfcorpus,scifact,test,Transferred source policy,bm25_keyword,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.0,1,6,1.5,hyperfibrinogenemia decreases rates femoropopliteal bypass thrombosis,12991445 | 79231308 | 1387104 | 5238341 | 23783727,12991445,0.5373233563565808
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,1.0,1.0,1.0,0.0,1,7,1.5,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,12991445 | 79231308 | 1387104 | 5238341 | 15685921,12991445,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.0,1,9,1.5,CX3CR1 on the Th2 cells promotes T cell survival,21366394 | 20388894 | 10831818 | 8639034 | 21363424,21366394,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.0,1,7,1.5,cx3cr1 th2 cells promotes t cell survival,21366394 | 20388894 | 21363424 | 10831818 | 14311986,21366394,
nfcorpus,scifact,test,Dense original,dense_keep,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.0,1,9,1.5,CX3CR1 on the Th2 cells promotes T cell survival,21366394 | 34905328 | 6123924 | 20220731 | 22210434,21366394,
nfcorpus,scifact,test,Dense keyword,dense_keyword,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.0,1,7,1.5,cx3cr1 th2 cells promotes t cell survival,21366394 | 34905328 | 6123924 | 20220731 | 22210434,21366394,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.03,2,9,1.47,CX3CR1 on the Th2 cells promotes T cell survival,21366394 | 20388894 | 34905328 | 10831818 | 6123924,21366394,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.03,2,7,1.47,cx3cr1 th2 cells promotes t cell survival,21366394 | 20388894 | 34905328 | 21363424 | 6123924,21366394,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.03,2,7,1.47,cx3cr1 th2 cells promotes t cell survival,21366394 | 20388894 | 34905328 | 21363424 | 6123924,21366394,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.0,1,9,1.5,CX3CR1 on the Th2 cells promotes T cell survival,21366394 | 20388894 | 10831818 | 8639034 | 21363424,21366394,
nfcorpus,scifact,test,Transferred source policy,bm25_keyword,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.0,1,7,1.5,cx3cr1 th2 cells promotes t cell survival,21366394 | 20388894 | 21363424 | 10831818 | 14311986,21366394,0.519251031038467
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,217,CX3CR1 on the Th2 cells promotes T cell survival,1.0,1.0,1.0,0.0,1,9,1.5,CX3CR1 on the Th2 cells promotes T cell survival,21366394 | 20388894 | 10831818 | 8639034 | 21363424,21366394,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,0.0,0.0,0.0,0.0,1,7,0.0,Activator-inhibitor pairs are provided dorsally by Admpchordin.,18895793 | 1744752 | 21561474 | 9929089 | 22711954,6076903,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,0.0,0.0,0.0,0.0,1,6,0.0,activator inhibitor pairs provided dorsally admpchordin,16705338 | 18895793 | 2533768 | 11420613 | 9929089,6076903,
nfcorpus,scifact,test,Dense original,dense_keep,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,1.0,1.0,1.0,0.0,1,7,1.5,Activator-inhibitor pairs are provided dorsally by Admpchordin.,6076903 | 8997410 | 2119889 | 14492964 | 25970224,6076903,
nfcorpus,scifact,test,Dense keyword,dense_keyword,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,1.0,1.0,1.0,0.0,1,6,1.5,activator inhibitor pairs provided dorsally admpchordin,6076903 | 1686881 | 25970224 | 2119889 | 14492964,6076903,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,1.0,0.5,0.6309297535714575,0.03,2,7,1.22,Activator-inhibitor pairs are provided dorsally by Admpchordin.,18895793 | 6076903 | 1744752 | 8997410 | 2119889,6076903,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,1.0,0.5,0.6309297535714575,0.03,2,6,1.22,activator inhibitor pairs provided dorsally admpchordin,16705338 | 6076903 | 1686881 | 18895793 | 2533768,6076903,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,1.0,0.5,0.6309297535714575,0.03,2,6,1.22,activator inhibitor pairs provided dorsally admpchordin,16705338 | 6076903 | 1686881 | 18895793 | 2533768,6076903,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,0.0,0.0,0.0,0.0,1,7,0.0,Activator-inhibitor pairs are provided dorsally by Admpchordin.,18895793 | 1744752 | 21561474 | 9929089 | 22711954,6076903,
nfcorpus,scifact,test,Transferred source policy,dense_keep,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,1.0,1.0,1.0,0.0,1,7,1.5,Activator-inhibitor pairs are provided dorsally by Admpchordin.,6076903 | 8997410 | 2119889 | 14492964 | 25970224,6076903,0.33935556598744265
nfcorpus,scifact,test,Oracle retrieval action,dense_keep,72,Activator-inhibitor pairs are provided dorsally by Admpchordin.,1.0,1.0,1.0,0.0,1,7,1.5,Activator-inhibitor pairs are provided dorsally by Admpchordin.,6076903 | 8997410 | 2119889 | 14492964 | 25970224,6076903,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.5,0.6309297535714575,0.0,1,15,1.25,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",13965483 | 4387784 | 2837758 | 25657127 | 26488879,4387784,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.5,0.6309297535714575,0.0,1,11,1.25,active h pylori urease polymeric structure compromises two subunits urea ureb,13965483 | 4387784 | 2837758 | 25657127 | 26488879,4387784,
nfcorpus,scifact,test,Dense original,dense_keep,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.5,0.6309297535714575,0.0,1,15,1.25,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",37768883 | 4387784 | 36233757 | 29214508 | 13965483,4387784,
nfcorpus,scifact,test,Dense keyword,dense_keyword,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.5,0.6309297535714575,0.0,1,11,1.25,active h pylori urease polymeric structure compromises two subunits urea ureb,37768883 | 4387784 | 36233757 | 29214508 | 25657127,4387784,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.3333333333333333,0.5,0.03,2,15,1.1366666666666667,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",13965483 | 37768883 | 4387784 | 2837758 | 36233757,4387784,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.3333333333333333,0.5,0.03,2,11,1.1366666666666667,active h pylori urease polymeric structure compromises two subunits urea ureb,13965483 | 37768883 | 4387784 | 25657127 | 2837758,4387784,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.3333333333333333,0.5,0.03,2,11,1.1366666666666667,active h pylori urease polymeric structure compromises two subunits urea ureb,13965483 | 37768883 | 4387784 | 25657127 | 2837758,4387784,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keyword,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.5,0.6309297535714575,0.0,1,11,1.25,active h pylori urease polymeric structure compromises two subunits urea ureb,13965483 | 4387784 | 2837758 | 25657127 | 26488879,4387784,
nfcorpus,scifact,test,Transferred source policy,dense_keep,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.5,0.6309297535714575,0.0,1,15,1.25,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",37768883 | 4387784 | 36233757 | 29214508 | 13965483,4387784,0.4220625994456848
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,75,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",1.0,0.5,0.6309297535714575,0.0,1,15,1.25,"Active H. pylori urease has a polymeric structure that compromises two subunits, UreA and UreB.",13965483 | 4387784 | 2837758 | 25657127 | 26488879,4387784,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.5,0.6309297535714575,0.0,1,9,1.25,Rapid phosphotransfer rates govern fidelity in two component systems,1225513 | 11603066 | 44172171 | 196664003 | 40429879,11603066,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.5,0.6309297535714575,0.0,1,8,1.25,rapid phosphotransfer rates govern fidelity two component systems,1225513 | 11603066 | 196664003 | 44172171 | 40429879,11603066,
nfcorpus,scifact,test,Dense original,dense_keep,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.25,0.43067655807339306,0.0,1,9,1.125,Rapid phosphotransfer rates govern fidelity in two component systems,196664003 | 12370190 | 21578627 | 11603066 | 24742375,11603066,
nfcorpus,scifact,test,Dense keyword,dense_keyword,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.25,0.43067655807339306,0.0,1,8,1.125,rapid phosphotransfer rates govern fidelity two component systems,196664003 | 12370190 | 21578627 | 11603066 | 24742375,11603066,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.3333333333333333,0.5,0.03,2,9,1.1366666666666667,Rapid phosphotransfer rates govern fidelity in two component systems,196664003 | 1225513 | 11603066 | 12370190 | 21578627,11603066,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.3333333333333333,0.5,0.03,2,8,1.1366666666666667,rapid phosphotransfer rates govern fidelity two component systems,196664003 | 1225513 | 11603066 | 12370190 | 21578627,11603066,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.3333333333333333,0.5,0.03,2,8,1.1366666666666667,rapid phosphotransfer rates govern fidelity two component systems,196664003 | 1225513 | 11603066 | 12370190 | 21578627,11603066,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.5,0.6309297535714575,0.0,1,9,1.25,Rapid phosphotransfer rates govern fidelity in two component systems,1225513 | 11603066 | 44172171 | 196664003 | 40429879,11603066,
nfcorpus,scifact,test,Transferred source policy,dense_keep,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.25,0.43067655807339306,0.0,1,9,1.125,Rapid phosphotransfer rates govern fidelity in two component systems,196664003 | 12370190 | 21578627 | 11603066 | 24742375,11603066,0.43995767952351683
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,1019,Rapid phosphotransfer rates govern fidelity in two component systems,1.0,0.5,0.6309297535714575,0.0,1,9,1.25,Rapid phosphotransfer rates govern fidelity in two component systems,1225513 | 11603066 | 44172171 | 196664003 | 40429879,11603066,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,212,CR is associated with higher methylation age.,1.0,1.0,1.0,0.0,1,7,1.5,CR is associated with higher methylation age.,22038539 | 14475235 | 7808055 | 9558539 | 4434951,22038539,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,212,CR is associated with higher methylation age.,1.0,0.3333333333333333,0.5,0.0,1,5,1.1666666666666667,cr associated higher methylation age,23017040 | 4434951 | 22038539 | 9558539 | 14475235,22038539,
nfcorpus,scifact,test,Dense original,dense_keep,212,CR is associated with higher methylation age.,0.0,0.0,0.0,0.0,1,7,0.0,CR is associated with higher methylation age.,9291668 | 11935250 | 7808055 | 4434951 | 14475235,22038539,
nfcorpus,scifact,test,Dense keyword,dense_keyword,212,CR is associated with higher methylation age.,0.0,0.0,0.0,0.0,1,5,0.0,cr associated higher methylation age,9291668 | 7808055 | 11935250 | 4434951 | 14475235,22038539,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,212,CR is associated with higher methylation age.,1.0,1.0,1.0,0.03,2,7,1.47,CR is associated with higher methylation age.,22038539 | 9291668 | 14475235 | 7808055 | 11935250,22038539,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,212,CR is associated with higher methylation age.,0.0,0.0,0.0,0.03,2,5,-0.03,cr associated higher methylation age,23017040 | 9291668 | 4434951 | 7808055 | 14475235,22038539,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,212,CR is associated with higher methylation age.,0.0,0.0,0.0,0.03,2,5,-0.03,cr associated higher methylation age,23017040 | 9291668 | 4434951 | 7808055 | 14475235,22038539,
nfcorpus,scifact,test,Heuristic retrieval router,dense_keep,212,CR is associated with higher methylation age.,0.0,0.0,0.0,0.0,1,7,0.0,CR is associated with higher methylation age.,9291668 | 11935250 | 7808055 | 4434951 | 14475235,22038539,
nfcorpus,scifact,test,Transferred source policy,dense_keep,212,CR is associated with higher methylation age.,0.0,0.0,0.0,0.0,1,7,0.0,CR is associated with higher methylation age.,9291668 | 11935250 | 7808055 | 4434951 | 14475235,22038539,0.548904658349221
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,212,CR is associated with higher methylation age.,1.0,1.0,1.0,0.0,1,7,1.5,CR is associated with higher methylation age.,22038539 | 14475235 | 7808055 | 9558539 | 4434951,22038539,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.0,1,7,1.5,Tirasemtiv has no effect on fast-twitch muscle.,12631697 | 40631095 | 43048059 | 34328964 | 33554389,12631697,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.0,1,6,1.5,tirasemtiv no effect fast twitch muscle,12631697 | 40631095 | 43048059 | 34328964 | 1507222,12631697,
nfcorpus,scifact,test,Dense original,dense_keep,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.0,1,7,1.5,Tirasemtiv has no effect on fast-twitch muscle.,12631697 | 43566999 | 30101891 | 34328964 | 23737024,12631697,
nfcorpus,scifact,test,Dense keyword,dense_keyword,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.0,1,6,1.5,tirasemtiv no effect fast twitch muscle,12631697 | 43566999 | 19994006 | 33554389 | 34328964,12631697,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.03,2,7,1.47,Tirasemtiv has no effect on fast-twitch muscle.,12631697 | 34328964 | 40631095 | 43566999 | 30101891,12631697,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.03,2,6,1.47,tirasemtiv no effect fast twitch muscle,12631697 | 40631095 | 43566999 | 34328964 | 19994006,12631697,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.03,2,6,1.47,tirasemtiv no effect fast twitch muscle,12631697 | 40631095 | 43566999 | 34328964 | 19994006,12631697,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.0,1,7,1.5,Tirasemtiv has no effect on fast-twitch muscle.,12631697 | 40631095 | 43048059 | 34328964 | 33554389,12631697,
nfcorpus,scifact,test,Transferred source policy,bm25_keyword,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.0,1,6,1.5,tirasemtiv no effect fast twitch muscle,12631697 | 40631095 | 43048059 | 34328964 | 1507222,12631697,0.3763707991131972
nfcorpus,scifact,test,Oracle retrieval action,bm25_keep,1303,Tirasemtiv has no effect on fast-twitch muscle.,1.0,1.0,1.0,0.0,1,7,1.5,Tirasemtiv has no effect on fast-twitch muscle.,12631697 | 40631095 | 43048059 | 34328964 | 33554389,12631697,
nfcorpus,scifact,test,Vanilla BM25,bm25_keep,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,1.0,1.0,1.0,0.0,1,12,1.5,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,4388470 | 36708463 | 4423327 | 28390999 | 7426741,4388470,
nfcorpus,scifact,test,BM25 keyword,bm25_keyword,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,1.0,1.0,1.0,0.0,1,9,1.5,cell autonomous sex determination somatic cells not occur galliformes,4388470 | 12232678 | 7426741 | 28390999 | 6913227,4388470,
nfcorpus,scifact,test,Dense original,dense_keep,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,1.0,1.0,1.0,0.0,1,12,1.5,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,4388470 | 36708463 | 23581096 | 12232678 | 16963081,4388470,
nfcorpus,scifact,test,Dense keyword,dense_keyword,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,1.0,1.0,1.0,0.0,1,9,1.5,cell autonomous sex determination somatic cells not occur galliformes,4388470 | 36708463 | 23581096 | 13513790 | 12232678,4388470,
nfcorpus,scifact,test,Hybrid original,hybrid_keep,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,1.0,1.0,1.0,0.03,2,12,1.47,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,4388470 | 36708463 | 23581096 | 4423327 | 12232678,4388470,
nfcorpus,scifact,test,Hybrid keyword,hybrid_keyword,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,1.0,1.0,1.0,0.03,2,9,1.47,cell autonomous sex determination somatic cells not occur galliformes,4388470 | 12232678 | 36708463 | 23581096 | 7426741,4388470,
nfcorpus,scifact,test,Target train-best action,hybrid_keyword,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,1.0,1.0,1.0,0.03,2,9,1.47,cell autonomous sex determination somatic cells not occur galliformes,4388470 | 12232678 | 36708463 | 23581096 | 7426741,4388470,
nfcorpus,scifact,test,Heuristic retrieval router,bm25_keep,233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,1.0,1.0,1.0,0.0,1,12,1.5,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,4388470 | 36708463 | 4423327 | 28390999 | 7426741,4388470,
